,id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,counterpress,under_pressure,dribble_overrun,pass_cross,pass_cut_back,off_camera,out,aerial_won,pass_switch,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,technique_id,technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,substitution_replacement_id,substitution_replacement_name,shot_first_time,shot_one_on_one,pass_deflected,pass_goal_assist,pass_no_touch,block_offensive,block_deflection,injury_stoppage_in_chain,block_save_block,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_deflected,shot_open_goal,ball_recovery_offensive,pass_miscommunication,player_off_permanent,dribble_no_touch,foul_committed_penalty,foul_won_penalty,shot_follows_dribble,shot_redirect
644,f3030157-6d5d-4e19-87ed-c9a556acc521,1129,1,00:33:45,33,45,61,0.198504,3817884,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,166022.0,Aniket Anil Jadhav,21.0,Left Wing,,,,,,,111.5,35.7,38.0,Left Foot,87.0,Open Play,94.4125,29.325,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.06914059,,0d955c22-e3d8-4748-8d93-851467adc6cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,331afe99-8937-482f-8697-a294ccb7e879,1135,1,00:33:50,33,50,61,1.675161,3817884,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,124903.0,Akash Mishra,6.0,Left Back,,,,,,,117.4,36.8,40.0,Right Foot,87.0,Open Play,79.975,27.71,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.022736413,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,ff3d9794-7edc-4354-b4f1-eeafcdd76046,1283,1,00:39:48,39,48,75,0.857453,3817884,16,Shot,7282,ATK Mohun Bagan,1,Regular Play,7282,ATK Mohun Bagan,,24303.0,Joni Ensio Kauko,19.0,Center Attacking Midfield,,,,,,,117.7,40.4,38.0,Left Foot,87.0,Open Play,80.9375,40.120000000000005,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.027806804,1.6,4c8b9c3a-1954-4ad5-9198-034ed7007a03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,589ea065-cfb8-4ad2-a33b-c031721939b2,1339,1,00:41:22,41,22,83,1.113611,3817884,16,Shot,7282,ATK Mohun Bagan,4,From Throw In,7282,ATK Mohun Bagan,,124907.0,Liston Colaco,21.0,Left Wing,,,,,,,119.2,37.1,40.0,Right Foot,87.0,Open Play,79.625,35.614999999999995,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.040821925,0.8,310f003f-6134-46bc-bfa7-b56cd11ebac9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,6b423bdb-7ebf-4613-8cd0-4f231c7757e3,1636,2,00:01:13,46,13,104,1.281601,3817884,16,Shot,7282,ATK Mohun Bagan,4,From Throw In,7282,ATK Mohun Bagan,,124741.0,Manvir Singh,17.0,Right Wing,,,,,,,119.3,40.7,40.0,Right Foot,87.0,Open Play,93.8875,55.165000000000006,100.0,Saved,,1.0,,,,,,,,,,,93.0,Normal,,,0.005843893,2.0,229f0da3-8f6c-407b-9b92-b4b3cc36ba5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,ae20ac37-44f9-4536-b097-2a9029a1555f,1658,2,00:01:51,46,51,111,0.195543,3817884,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,164491.0,Rohit Danu,17.0,Right Wing,,,,,,,118.1,46.8,37.0,Head,87.0,Open Play,102.2,41.989999999999995,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.054646764,1.3,13840209-df8f-4e74-9e2d-7cc903d16715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,e1a844f8-4fa2-416e-956b-a7e9a630fd55,1746,2,00:06:25,51,25,117,1.660049,3817884,16,Shot,7289,Hyderabad,3,From Free Kick,7289,Hyderabad,,164491.0,Rohit Danu,17.0,Right Wing,,,,,,,120.0,39.3,40.0,Right Foot,87.0,Open Play,93.5375,37.995000000000005,99.0,Post,,,,,,,1.0,,,,,,95.0,Volley,,,0.052948527,2.8,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
651,86a20481-19b0-48ce-96d3-17aaa5026265,1839,2,00:09:27,54,27,127,0.045799,3817884,16,Shot,7282,ATK Mohun Bagan,1,Regular Play,7282,ATK Mohun Bagan,,163345.0,David Joel Williams,23.0,Center Forward,,,,,,,112.5,55.1,40.0,Right Foot,87.0,Open Play,97.65,47.515,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.015469499,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
652,6c89ed05-0023-4586-ab74-ad9dd1d497cf,1879,2,00:10:52,55,52,131,0.992961,3817884,16,Shot,7282,ATK Mohun Bagan,6,From Counter,7282,ATK Mohun Bagan,,124907.0,Liston Colaco,21.0,Left Wing,,,,,,,120.0,43.6,40.0,Right Foot,87.0,Open Play,97.475,21.165,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.06327936,0.5,ab787afe-44c3-481d-85ea-f33c94f866a9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
653,f5c3c57f-dfd6-4aad-af72-0a6c554c5de7,1900,2,00:12:46,57,46,133,0.434646,3817884,16,Shot,7289,Hyderabad,2,From Corner,7289,Hyderabad,,164483.0,Juan Antonio González Fernández,5.0,Left Center Back,,,,,,,114.0,41.0,37.0,Head,87.0,Open Play,96.95,39.69500000000001,101.0,Wayward,,1.0,,,,,,True,,,,,93.0,Normal,,,0.02646255,,430edf60-8ec2-41d9-a509-5ba9e41aec4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,a33dbf4e-87ec-4fd1-9352-0c702a672f15,1903,2,00:12:47,57,47,133,0.899296,3817884,16,Shot,7289,Hyderabad,2,From Corner,7289,Hyderabad,,164491.0,Rohit Danu,17.0,Right Wing,,,,,,,120.0,46.0,37.0,Head,87.0,Open Play,99.4,33.489999999999995,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.23915438,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,09e4cbe1-c0d6-4d68-a904-d825529ddf24,1928,2,00:13:28,58,28,134,0.791719,3817884,16,Shot,7282,ATK Mohun Bagan,7,From Goal Kick,7282,ATK Mohun Bagan,,124741.0,Manvir Singh,17.0,Right Wing,,,,,,,120.0,40.8,38.0,Left Foot,87.0,Open Play,96.95,35.955,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.6677781,0.5,563241aa-0b9b-4f4d-b36b-c95919a4853e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,01c093e1-a5bd-4e92-bdd7-f84df15b1187,2122,2,00:21:25,66,25,145,0.940878,3817884,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,26675.0,João Victor de Albuquerque Bruno,9.0,Right Defensive Midfield,,,,,,,114.7,40.7,40.0,Right Foot,87.0,Open Play,79.1,40.8,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.025175711,1.5,a0555a62-a096-45e8-86f1-364528c54557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,75934f39-518d-4170-9e12-7526f518d302,2125,2,00:21:27,66,27,145,0.800307,3817884,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,33419.0,Joel Joseph Chianese,19.0,Center Attacking Midfield,,,,,,,120.0,38.1,38.0,Left Foot,87.0,Open Play,94.325,33.915,97.0,Goal,,,,,,,,,,,,,91.0,Half Volley,,,0.22162727,0.9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
658,cf1fe1e9-dcfa-4203-b2d8-eea302d44cd7,2221,2,00:24:39,69,39,149,1.147392,3817884,16,Shot,7289,Hyderabad,1,Regular Play,7289,Hyderabad,,26186.0,Bartholomew Owogbalor Ogbeche,23.0,Center Forward,,,,,,,120.0,41.6,37.0,Head,87.0,Open Play,96.075,32.385000000000005,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.09646886,3.9,d015b276-c12b-4088-bfd9-1c4a00ac0ccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,865e680d-c8b3-4972-a0fe-9630d1750144,2405,2,00:31:15,76,15,156,0.791343,3817884,16,Shot,7289,Hyderabad,4,From Throw In,7289,Hyderabad,,164491.0,Rohit Danu,17.0,Right Wing,,,,,,,116.7,45.4,40.0,Right Foot,87.0,Open Play,97.125,44.114999999999995,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.06639422,1.8,4d076809-cf47-4c84-938c-87aad77dc236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,c87a16e8-cbc7-4993-b0f9-c2ac3aa1a27d,2413,2,00:32:37,77,37,158,0.21444,3817884,16,Shot,7289,Hyderabad,2,From Corner,7289,Hyderabad,,164487.0,Sahil Tavora,11.0,Left Defensive Midfield,,,,,,,103.0,34.5,38.0,Left Foot,87.0,Open Play,89.1625,29.24,96.0,Blocked,,,,,,,,,,,,,95.0,Volley,,,0.023686917,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
661,1405e398-4a0c-4834-a01e-13cf6e9208dd,2419,2,00:33:09,78,9,159,0.823252,3817884,16,Shot,7289,Hyderabad,2,From Corner,7289,Hyderabad,,41858.0,Javier Siverio Toro,19.0,Center Attacking Midfield,,,,,,,120.0,49.7,37.0,Head,87.0,Open Play,102.2,39.779999999999994,98.0,Off T,,1.0,,,,,,True,,,,,93.0,Normal,,,0.064545825,1.4,88a1e591-d912-4c72-a948-6878a842ee55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,ac063cb7-0238-4e58-af10-2a9397fa76bb,2673,2,00:40:33,85,33,175,0.007028,3817884,16,Shot,7282,ATK Mohun Bagan,1,Regular Play,7282,ATK Mohun Bagan,,124907.0,Liston Colaco,21.0,Left Wing,,,,,,,119.9,44.4,40.0,Right Foot,87.0,Open Play,98.7,39.185,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.7268103,0.2,0303396d-7a9c-48a2-ba5d-987d1111025c,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
663,76cb376e-bc52-45c7-8cba-43b536dbe110,2735,2,00:42:20,87,20,179,0.112667,3817884,16,Shot,7282,ATK Mohun Bagan,6,From Counter,7282,ATK Mohun Bagan,,124741.0,Manvir Singh,17.0,Right Wing,,,,,,,99.6,40.1,38.0,Left Foot,87.0,Open Play,84.0,34.510000000000005,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.04083997,,b8d01359-af58-4d66-a01b-25c5921e63d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,2fb9dc0b-dc57-4127-b7ec-164ac80b3ff5,2828,2,00:46:11,91,11,186,0.713121,3817884,16,Shot,7282,ATK Mohun Bagan,1,Regular Play,7282,ATK Mohun Bagan,,124907.0,Liston Colaco,21.0,Left Wing,,,,,,,120.0,36.7,38.0,Left Foot,87.0,Open Play,96.075,18.869999999999997,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.13465957,3.4,d4fd9da8-5a54-4813-b158-e2f903ca59d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,67fb62c9-62f3-4012-81ca-d7c12419a8b1,2902,2,00:48:32,93,32,192,0.637602,3817884,16,Shot,7282,ATK Mohun Bagan,6,From Counter,7282,ATK Mohun Bagan,,124907.0,Liston Colaco,21.0,Left Wing,,,,,,,114.9,36.5,40.0,Right Foot,87.0,Open Play,94.5875,23.46,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.0887561,0.0,45258c07-2ca8-4205-97dc-6131f03c5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,cc624790-7816-4d96-b2b7-3c4db8a5e819,570,1,00:13:32,13,32,32,0.071403,3817896,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,133696.0,Marcelo Ribeiro dos Santos,23.0,Center Forward,,,,,,,100.5,44.6,40.0,Right Foot,87.0,Open Play,86.8875,37.995000000000005,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.032977886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,65f32501-379d-492d-8e0c-e9eedaf7b0c5,834,1,00:21:06,21,6,48,0.223701,3817896,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161108.0,Hira Mondal,7.0,Right Wing Back,,,,,,,104.4,47.1,38.0,Left Foot,87.0,Open Play,87.7625,41.395,96.0,Blocked,,1.0,,,,,,,,,,,93.0,Normal,,,0.058053203,,b0002d79-e847-494c-8160-dcda2294e49d,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
668,303a244a-22fe-4d43-b399-234c4a0e6672,870,1,00:22:13,22,13,50,0.543965,3817896,16,Shot,7291,Odisha,8,From Keeper,7291,Odisha,,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,120.0,39.7,40.0,Right Foot,87.0,Open Play,99.75,32.3,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.8298462,0.2,74291240-f17d-4c42-9d93-bc4b446174fd,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
669,34ca950c-9449-4130-81f5-a4f0d2710fee,926,1,00:24:14,24,14,53,0.149386,3817896,16,Shot,7291,Odisha,4,From Throw In,7291,Odisha,,24268.0,Ariday Cabrera Suárez,21.0,Left Wing,,,,,,,101.4,33.6,40.0,Right Foot,87.0,Open Play,85.75,27.454999999999995,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.03666688,,b70509ca-830b-4944-9c74-4dfae8f27a26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,b920e4ac-87e9-4428-b185-af9458a4f1f3,1194,1,00:33:02,33,2,68,0.513612,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,161111.0,Antonio Perošević,20.0,Left Attacking Midfield,,,,,,,120.0,35.7,38.0,Left Foot,87.0,Open Play,73.4125,37.910000000000004,98.0,Off T,,1.0,,,,,,,,,,,93.0,Normal,,,0.0057312003,5.7,24f420d3-1a07-46da-a666-ec5c9285556c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,5c2649e8-dc91-4433-8bfd-d2e132553495,1315,1,00:35:22,35,22,72,0.04087,3817896,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161111.0,Antonio Perošević,20.0,Left Attacking Midfield,,,,,,,98.9,43.3,38.0,Left Foot,87.0,Open Play,85.925,36.975,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.040590763,,65c01530-6c35-4e99-8d53-e3b49665af98,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
672,ddc4a945-8b0b-4c1d-aafa-cc164678223c,1418,1,00:38:49,38,49,78,1.193566,3817896,16,Shot,7291,Odisha,3,From Free Kick,7291,Odisha,,24268.0,Ariday Cabrera Suárez,21.0,Left Wing,,,,,,,120.0,34.9,40.0,Right Foot,87.0,Open Play,78.3125,21.675,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.0071668383,2.1,d4496ac5-2615-4255-87db-6e994aa21af8,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
673,2152c10e-97cf-4f56-be5a-5be14a336f49,1487,1,00:40:56,40,56,83,1.48285,3817896,16,Shot,7291,Odisha,4,From Throw In,7291,Odisha,,171646.0,Paul Ramfangzauva,11.0,Left Defensive Midfield,,,,,,,120.0,50.3,40.0,Right Foot,87.0,Open Play,73.2375,36.379999999999995,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.007850888,7.3,f27dd6f8-42a9-4e1b-81ce-83d47d4feb63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,946f60d7-7301-40aa-bcb5-df78ec6f8036,1692,1,00:45:48,45,48,93,0.50904,3817896,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161108.0,Hira Mondal,7.0,Right Wing Back,,,,,,,120.0,33.7,38.0,Left Foot,87.0,Open Play,88.1125,48.79,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.02645262,5.4,c0e764f1-e7dc-4f52-acad-77bbeff5276a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,12f76fd5-9564-4309-95e5-ab78763542d1,2184,2,00:12:41,57,41,128,0.074324,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,133696.0,Marcelo Ribeiro dos Santos,23.0,Center Forward,,,,,,,111.9,27.1,40.0,Right Foot,87.0,Open Play,97.2125,22.1,96.0,Blocked,,,,,,,,,,,,,95.0,Volley,,,0.026861284,,5974676e-5e57-40cc-a754-767a622fefad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,9e1b6ec3-6f44-4c65-aabd-fc8ae4008a5d,2196,2,00:13:10,58,10,128,0.248733,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,161111.0,Antonio Perošević,20.0,Left Attacking Midfield,,,,,,,120.0,42.5,38.0,Left Foot,87.0,Open Play,92.6625,24.905,98.0,Off T,,,,,,,,,,,,,91.0,Half Volley,,,0.086212784,4.3,6c305bcc-5de5-46e4-8ede-82afeae5b378,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
677,9af6c350-e95d-4e5c-8ff3-0212a6b6b986,2251,2,00:14:44,59,44,132,0.635947,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,133696.0,Marcelo Ribeiro dos Santos,23.0,Center Forward,,,,,,,116.5,42.4,40.0,Right Foot,87.0,Open Play,91.175,38.08,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.12254275,1.6,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
678,60168257-308f-44ac-aaa4-7a769223dec4,2275,2,00:15:15,60,15,137,0.445816,3817896,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,161111.0,Antonio Perošević,20.0,Left Attacking Midfield,,,,,,,100.1,40.3,40.0,Right Foot,87.0,Open Play,76.825,31.620000000000005,96.0,Blocked,,1.0,,,,,,,,,,,93.0,Normal,,,0.021336265,,91e3db7b-821f-4336-8297-02d36509a081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,a3efc082-4e10-4e06-90d1-cb60a18b1008,2372,2,00:18:47,63,47,143,1.247537,3817896,16,Shot,7286,East Bengal,6,From Counter,7286,East Bengal,,161111.0,Antonio Perošević,20.0,Left Attacking Midfield,,,,,,,120.0,43.5,38.0,Left Foot,87.0,Open Play,93.0125,25.585,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.040695734,0.2,5d9d628f-2b05-4d5e-9ef5-c42aafca4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,8fdd3fae-4021-4e22-be2a-ec7c9ca4d85b,2488,2,00:24:56,69,56,153,0.40009,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,133696.0,Marcelo Ribeiro dos Santos,23.0,Center Forward,,,,,,,120.0,47.6,37.0,Head,87.0,Open Play,98.525,40.714999999999996,98.0,Off T,,1.0,,,,,,True,,,,,93.0,Normal,,,0.061752107,0.5,4dbd2678-7f89-40b5-b7fb-f5e8d08924c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,d8fd4560-d439-47e4-92e0-a3dbd8bc020a,2737,2,00:29:33,74,33,164,0.094564,3817896,16,Shot,7291,Odisha,4,From Throw In,7291,Odisha,,8150.0,Francisco Javier Hernández González,19.0,Center Attacking Midfield,,,,,,,120.0,43.7,40.0,Right Foot,87.0,Open Play,88.725,31.79,97.0,Goal,,,,,,,,,,,,,93.0,Normal,,,0.05389858,0.9,b92ac4bb-cd53-4490-a461-6ddd5440173a,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
682,821a059e-3ae9-4a35-9b8a-b41d6dadc1f1,2806,2,00:32:53,77,53,168,0.689789,3817896,16,Shot,7291,Odisha,1,Regular Play,7291,Odisha,,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,117.2,42.4,40.0,Right Foot,87.0,Open Play,94.2375,43.94500000000001,100.0,Saved,,,,,,,,,,,,,95.0,Volley,,,0.069710456,0.4,c8e9fb04-b159-4324-9ce6-07f660ec081c,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
683,67e0e6d5-2249-4400-bda5-eda68db8a011,2964,2,00:36:10,81,10,179,1.17829,3817896,16,Shot,7291,Odisha,4,From Throw In,7291,Odisha,,8150.0,Francisco Javier Hernández González,19.0,Center Attacking Midfield,,,,,,,119.7,40.7,38.0,Left Foot,87.0,Open Play,96.95,37.825,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.24289395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,15e0f820-a96a-483e-b1bd-a4824f3d7d0d,3064,2,00:40:56,85,56,186,1.183295,3817896,16,Shot,7291,Odisha,2,From Corner,7291,Odisha,,162201.0,Víctor Mongil Adeva,5.0,Left Center Back,,,,,,,120.0,42.1,37.0,Head,87.0,Open Play,97.9125,29.24,98.0,Off T,,1.0,,,,,,True,,,,,93.0,Normal,,,0.049188327,4.5,1340ec21-50f4-4829-899e-462e8236baaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,ac78cadf-ef9a-40fa-9296-1d5081dfc928,3185,2,00:47:00,92,0,194,0.545677,3817896,16,Shot,7286,East Bengal,1,Regular Play,7286,East Bengal,,190483.0,Francisco José Sota Bernard,19.0,Center Attacking Midfield,,,,,,,120.0,47.4,40.0,Right Foot,87.0,Open Play,75.25,13.09,98.0,Off T,,,,,,,,,,,,,91.0,Half Volley,,,0.005759987,0.9,a4a2b027-3b2d-4a0e-92ba-4868603c85f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,d489bb23-905b-4540-b54e-519e5ebe368f,3309,2,00:51:02,96,2,205,0.137412,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,161110.0,Lalrinliana Hnamte,21.0,Left Wing,,,,,,,101.4,31.7,40.0,Right Foot,87.0,Open Play,87.9375,26.52,96.0,Blocked,,,,,,,,,,,,,93.0,Normal,,,0.0450658,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
687,6c7bbcb4-06c7-484b-a62a-50979fb00fdf,3314,2,00:51:05,96,5,205,0.672109,3817896,16,Shot,7286,East Bengal,4,From Throw In,7286,East Bengal,,161106.0,Amarjit Singh Kiyam Singh,9.0,Right Defensive Midfield,,,,,,,120.0,37.6,38.0,Left Foot,87.0,Open Play,80.15,27.625,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.020231582,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,5d0a8fc4-7967-4613-b87e-345b0d4e4e20,279,1,00:07:05,7,5,18,0.172865,3817852,16,Shot,7290,Chennaiyin,1,Regular Play,7290,Chennaiyin,,164501.0,Syed Suhail Pasha,13.0,Right Center Midfield,,,,,,,104.0,49.3,38.0,Left Foot,87.0,Open Play,89.6875,42.754999999999995,96.0,Blocked,,1.0,,,,,,,,,,,93.0,Normal,,,0.044699315,,0db4d61c-48f9-41b2-a195-d454cdcd850e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2aa62049-e3de-4406-963b-a171a500ad25,383,1,00:08:47,8,47,24,0.942385,3817852,16,Shot,7287,Mumbai City,1,Regular Play,7287,Mumbai City,,8038.0,Igor Angulo Albóniga,23.0,Center Forward,,,,,,,117.7,43.0,38.0,Left Foot,87.0,Open Play,90.9125,40.46,100.0,Saved,,,,,,,,,,,,,91.0,Half Volley,,,0.07627141,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,b8dea858-6b3a-460a-a929-e19216492339,446,1,00:10:53,10,53,28,0.743222,3817852,16,Shot,7287,Mumbai City,4,From Throw In,7287,Mumbai City,,8038.0,Igor Angulo Albóniga,23.0,Center Forward,,,,,,,120.0,41.0,37.0,Head,87.0,Open Play,96.3375,32.045,98.0,Off T,,1.0,,,,,,True,,,,,93.0,Normal,,,0.058745097,5.5,6b099fe5-951e-4b12-b3c1-a67378ace266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,901b9b82-41f2-47d2-80c1-49ba0fe04482,478,1,00:12:01,12,1,33,0.736774,3817852,16,Shot,7287,Mumbai City,2,From Corner,7287,Mumbai City,,124747.0,Rahul Bheke,2.0,Right Back,,,,,,,120.0,29.3,37.0,Head,87.0,Open Play,98.0,33.83,98.0,Off T,,1.0,,,,,,True,,,,,93.0,Normal,,,0.15090871,0.3,12f5b98a-d904-43bf-9829-9645977607e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,b032c853-30a6-4a1c-8dd2-0a2ef8b5a65e,631,1,00:18:03,18,3,41,0.645603,3817852,16,Shot,7287,Mumbai City,3,From Free Kick,7287,Mumbai City,,8038.0,Igor Angulo Albóniga,23.0,Center Forward,,,,,,,118.2,42.0,38.0,Left Foot,87.0,Open Play,95.9,39.525,100.0,Saved,,1.0,,,,,,,,,,,93.0,Normal,,,0.16129367,1.6,da41cf20-b9cc-46a3-a895-1054d3db6e99,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
693,323bba0d-97ec-471d-b011-5b362eb11aa3,761,1,00:21:56,21,56,50,0.842586,3817852,16,Shot,7287,Mumbai City,4,From Throw In,7287,Mumbai City,,124743.0,Lallianzuala Chhangte,17.0,Right Wing,,,,,,,118.9,43.9,38.0,Left Foot,87.0,Open Play,90.475,49.470000000000006,100.0,Saved,,,,,,,,,,,,,93.0,Normal,,,0.026033692,0.2,c179237d-ca4d-4ca0-b2dd-0ff0cc008b35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,90b9055a-c8c6-40d2-9991-b663db1a4e8e,1033,1,00:33:01,33,1,70,1.197564,3817852,16,Shot,7290,Chennaiyin,4,From Throw In,7290,Chennaiyin,,8202.0,Ariel Borysiuk,3.0,Right Center Back,,,,,,,120.0,44.8,40.0,Right Foot,87.0,Open Play,76.0375,40.970000000000006,98.0,Off T,,,,,,,,,,,,,93.0,Normal,,,0.016847694,1.1,a65394f2-4490-445e-90a6-89c6b37b84b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,c6c972be-d311-426c-9bc4-a33bcac55014,1337,1,00:43:00,43,0,90,0.844053,3817852,16,Shot,7287,Mumbai City,3,From Free Kick,7287,Mumbai City,,8038.0,Igor Angulo Albóniga,23.0,Center Forward,,,,,,,112.0,41.3,38.0,Left Foot,87.0,Open Play,94.9375,35.785000000000004,101.0,Wayward,,,,,,,,,,,,,94.0,Overhead Kick,,,0.06043136,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
696,360dafdb-d5ef-4a82-87bd-3370e73adca7,1355,1,00:45:00,45,0,93,0.58363,3817852,16,Shot,7290,Chennaiyin,3,From Free Kick,7290,Chennaiyin,,8202.0,Ariel Borysiuk,3.0,Right Center Back,,,,,,,107.3,39.8,40.0,Right Foot,87.0,Open Play,88.9,34.595000000000006,101.0,Wayward,,,,,,,,,,,,,95.0,Volley,,,0.04575882,,c0850270-3a04-4788-904f-f77d73662c6d,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
